,Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s]
5430,23.11.2015 20:30:00,2,0,2527,55.0,4194304,245367,5.85,0,8,54,1,0
5431,23.11.2015 20:35:00,2,0,2502,54.46,4194304,153092,3.65,0,10,54,1,0
5432,23.11.2015 20:40:00,2,0,2517,54.8,4194304,251239,5.99,0,8,54,11,35
5433,23.11.2015 20:45:00,2,0,2534,55.16,4194304,541904,12.92,0,10,54,0,3
5434,23.11.2015 20:50:00,2,0,2525,54.97,4194304,642567,15.32,0,10,54,11,35
5435,23.11.2015 20:55:00,2,0,2523,54.91,4194304,550293,13.12,0,8,54,0,0
5436,23.11.2015 21:00:00,2,0,2539,55.26,4194304,251239,5.99,0,9,54,11,35
5437,23.11.2015 21:05:00,2,0,2534,55.17,4194304,393845,9.39,0,11,54,0,0
5438,23.11.2015 21:10:00,2,0,2537,55.23,4194304,242850,5.79,0,8,54,11,35
5439,23.11.2015 21:15:00,2,0,2517,54.78,4194304,553229,13.19,0,10,54,0,1
5440,23.11.2015 21:20:00,2,0,2525,54.96,4194304,234462,5.59,0,9,54,1,1
5441,23.11.2015 21:25:00,2,0,2525,54.97,4194304,167353,3.99,0,8,54,0,0
5442,23.11.2015 21:30:00,2,0,2531,55.1,4194304,200907,4.79,0,9,54,11,36
5443,23.11.2015 21:35:00,2,0,2531,55.1,4194304,477731,11.39,0,10,54,1,1
5444,23.11.2015 21:40:00,2,0,2548,55.46,4194304,211812,5.05,0,8,54,11,35
5445,23.11.2015 21:45:00,2,0,2507,54.57,4194304,402234,9.59,0,10,54,0,0
5446,23.11.2015 21:50:00,2,0,2502,54.46,4194304,679058,16.19,0,9,54,1,1
5447,23.11.2015 21:55:00,2,0,2531,55.09,4194304,343513,8.19,0,9,54,0,0
5448,23.11.2015 22:00:00,2,0,2533,55.14,4194304,220201,5.25,0,9,54,11,35
5449,23.11.2015 22:05:00,2,0,2504,54.52,4194304,396362,9.45,0,12,54,31,10
5450,23.11.2015 22:10:00,2,0,2527,55.02,4194304,413139,9.85,0,9,54,76,61
5451,23.11.2015 22:15:00,2,0,2549,55.49,4194304,586783,13.99,0,10,54,0,0
5452,23.11.2015 22:20:00,2,0,2531,55.1,4194304,251239,5.99,0,9,54,1,3
5453,23.11.2015 22:25:00,2,0,2532,55.13,4194304,142187,3.39,0,8,54,0,0
5454,23.11.2015 22:30:00,2,0,2520,54.86,4194304,209296,4.99,0,9,54,0,0
5455,23.11.2015 22:35:00,2,0,2529,55.05,4194304,256691,6.12,0,10,54,0,0
5456,23.11.2015 22:40:00,2,0,2543,55.36,4194304,278921,6.65,0,7,54,0,0
5457,23.11.2015 22:45:00,2,0,2515,54.76,4194304,220201,5.25,0,9,54,0,0
5458,23.11.2015 22:50:00,2,0,2526,54.99,4194304,441241,10.52,0,9,54,1,1
5459,23.11.2015 22:55:00,2,0,2526,55.0,4194304,410622,9.79,0,9,54,0,0
5460,23.11.2015 23:00:00,2,0,2531,55.1,4194304,295698,7.05,0,9,54,11,41
5461,23.11.2015 23:05:00,2,0,2492,54.26,4194304,572522,13.65,0,11,54,0,0
5462,23.11.2015 23:10:00,2,0,2509,54.63,4194304,281857,6.72,0,7,54,0,0
5463,23.11.2015 23:15:00,2,0,2528,55.04,4194304,572522,13.65,0,11,54,40,9
5464,23.11.2015 23:20:00,2,0,2508,54.6,4194304,628726,14.99,0,10,54,1,1
5465,23.11.2015 23:25:00,2,0,2496,54.33,4194304,326736,7.79,0,9,54,0,0
5466,23.11.2015 23:30:00,2,0,2533,55.15,4194304,281857,6.72,0,8,54,0,0
5467,23.11.2015 23:35:00,2,0,2533,55.13,4194304,236978,5.65,0,10,54,0,0
5468,23.11.2015 23:40:00,2,0,2534,55.16,4194304,181194,4.32,0,7,54,0,0
5469,23.11.2015 23:45:00,2,0,2546,55.42,4194304,236978,5.65,0,11,54,1,5
5470,23.11.2015 23:50:00,2,0,2514,54.72,4194304,505414,12.05,0,9,54,11,35
5471,23.11.2015 23:55:00,2,0,2540,55.29,4194304,617402,14.72,0,10,54,0,0
5472,24.11.2015 00:00:00,2,0,2531,55.1,4194304,315412,7.52,0,9,54,11,35
5473,24.11.2015 00:05:00,2,0,2533,55.15,4194304,561617,13.39,0,11,54,0,0
5474,24.11.2015 00:10:00,2,0,2516,54.76,4194304,424464,10.12,0,65,54,12,61
5475,24.11.2015 00:15:00,2,0,2519,54.85,4194304,572522,13.65,0,9,54,0,0
5476,24.11.2015 00:20:00,2,0,2517,54.79,4194304,281857,6.72,0,9,54,1,1
5477,24.11.2015 00:25:00,2,0,2507,54.58,4194304,169869,4.05,0,8,54,0,0
5478,24.11.2015 00:30:00,2,0,2510,54.63,4194304,150576,3.59,0,9,54,0,0
5479,24.11.2015 00:35:00,2,0,2527,55.01,4194304,245367,5.85,0,10,54,0,0
5480,24.11.2015 00:40:00,2,0,2526,55.0,4194304,211812,5.05,0,8,54,1,5
5481,24.11.2015 00:45:00,2,0,2541,55.32,4194304,570006,13.59,0,11,54,40,6
5482,24.11.2015 00:50:00,2,0,2499,54.39,4194304,721001,17.19,0,9,54,1,2
5483,24.11.2015 00:55:00,2,0,2523,54.93,4194304,695835,16.59,0,9,54,0,8
5484,24.11.2015 01:00:00,2,0,2507,54.59,4194304,329253,7.85,0,9,54,11,35
5485,24.11.2015 01:05:00,2,0,2493,54.27,4194304,645503,15.39,0,11,54,158,8
5486,24.11.2015 01:10:00,2,0,2507,54.58,4194304,385457,9.19,0,7,54,0,0
5487,24.11.2015 01:15:00,2,0,2508,54.59,4194304,209296,4.99,0,9,54,0,0
5488,24.11.2015 01:20:00,2,0,2522,54.9,4194304,234462,5.59,0,9,54,1,1
5489,24.11.2015 01:25:00,2,0,2514,54.72,4194304,217684,5.19,0,9,54,0,0
5490,24.11.2015 01:30:00,2,0,2528,55.03,4194304,214748,5.12,0,9,54,11,35
5491,24.11.2015 01:35:00,2,0,2524,54.94,4194304,519674,12.39,0,10,54,1,0
5492,24.11.2015 01:40:00,2,0,2531,55.1,4194304,276405,6.59,0,8,54,11,35
5493,24.11.2015 01:45:00,2,0,2527,55.01,4194304,553229,13.19,0,9,54,0,0
5494,24.11.2015 01:50:00,2,0,2515,54.74,4194304,538968,12.85,0,9,54,1,1
5495,24.11.2015 01:55:00,2,0,2505,54.54,4194304,332189,7.92,0,9,54,0,0
5496,24.11.2015 02:00:00,2,0,2507,54.57,4194304,217684,5.19,0,8,54,1,0
5497,24.11.2015 02:05:00,2,0,2520,54.86,4194304,189583,4.52,0,11,54,0,0
5498,24.11.2015 02:10:00,2,0,2509,54.62,4194304,251239,5.99,0,7,54,11,35
5499,24.11.2015 02:15:00,2,0,2512,54.69,4194304,351902,8.39,0,9,54,0,0
5500,24.11.2015 02:20:00,2,0,2533,55.14,4194304,231526,5.52,0,10,54,1,1
5501,24.11.2015 02:25:00,2,0,2507,54.58,4194304,217684,5.19,0,8,54,0,0
5502,24.11.2015 02:30:00,2,0,2500,54.41,4194304,211812,5.05,0,8,54,1,0
5503,24.11.2015 02:35:00,2,0,2525,54.96,4194304,307023,7.32,0,10,54,1,0
5504,24.11.2015 02:40:00,2,0,2526,54.98,4194304,281857,6.72,0,8,54,11,35
5505,24.11.2015 02:45:00,2,0,2488,54.16,4194304,595172,14.19,0,9,54,0,0
5506,24.11.2015 02:50:00,2,0,2518,54.82,4194304,567070,13.52,0,9,54,11,35
5507,24.11.2015 02:55:00,2,0,2503,54.5,4194304,508350,12.12,0,8,54,0,0
5508,24.11.2015 03:00:00,2,0,2527,55.0,4194304,337641,8.05,0,10,54,11,35
5509,24.11.2015 03:05:00,2,0,2514,54.72,4194304,564134,13.45,0,10,54,0,0
5510,24.11.2015 03:10:00,2,0,2531,55.09,4194304,393845,9.39,0,8,54,11,35
5511,24.11.2015 03:15:00,2,0,2523,54.93,4194304,639631,15.25,0,10,54,0,0
5512,24.11.2015 03:20:00,2,0,2518,54.8,4194304,276405,6.59,0,10,54,1,5
5513,24.11.2015 03:25:00,2,0,2523,54.91,4194304,323800,7.72,0,8,54,0,0
5514,24.11.2015 03:30:00,2,0,2541,55.3,4194304,203424,4.85,0,9,54,1,0
5515,24.11.2015 03:35:00,2,0,2499,54.39,4194304,251239,5.99,0,10,54,1,1
5516,24.11.2015 03:40:00,2,0,2514,54.73,4194304,276405,6.59,0,7,54,0,0
5517,24.11.2015 03:45:00,2,0,2523,54.92,4194304,251239,5.99,0,9,54,0,0
5518,24.11.2015 03:50:00,2,0,2528,55.04,4194304,516738,12.32,0,9,54,11,35
5519,24.11.2015 03:55:00,2,0,2531,55.09,4194304,645503,15.39,0,8,54,0,0
5520,24.11.2015 04:00:00,2,0,2519,54.83,4194304,335125,7.99,0,8,54,0,0
5521,24.11.2015 04:05:00,2,0,2527,55.02,4194304,362807,8.65,0,43,54,0,1
5522,24.11.2015 04:10:00,2,0,2542,55.34,4194304,360291,8.59,0,7,54,0,0
5523,24.11.2015 04:15:00,2,0,2523,54.93,4194304,268016,6.39,0,9,54,0,1
5524,24.11.2015 04:20:00,2,0,2522,54.91,4194304,242850,5.79,0,9,54,1,1
5525,24.11.2015 04:25:00,2,0,2516,54.77,4194304,226073,5.39,0,8,54,0,0
5526,24.11.2015 04:30:00,2,0,2521,54.88,4194304,318348,7.59,0,9,54,1,1
5527,24.11.2015 04:35:00,2,0,2523,54.91,4194304,192519,4.59,0,10,54,0,0
5528,24.11.2015 04:40:00,2,0,2524,54.95,4194304,309959,7.39,0,9,54,11,36
5529,24.11.2015 04:45:00,2,0,2519,54.83,4194304,628726,14.99,0,9,54,0,0
5530,24.11.2015 04:50:00,2,0,2513,54.71,4194304,670669,15.99,0,9,54,1,1
5531,24.11.2015 04:55:00,2,0,2517,54.8,4194304,346030,8.25,0,9,54,0,0
5532,24.11.2015 05:00:00,2,0,2532,55.12,4194304,251239,5.99,0,9,54,11,35
5533,24.11.2015 05:05:00,2,0,2519,54.84,4194304,513802,12.25,0,14,54,0,0
5534,24.11.2015 05:10:00,2,0,2525,54.96,4194304,253755,6.05,0,7,54,0,0
5535,24.11.2015 05:15:00,2,0,2534,55.16,4194304,284793,6.79,0,9,54,1,1
